timestamp,open,high,low,close,volume
1778209200,4721.6001,4739.7998,4719.2998,4729.0000,2252
1778212800,4728.6001,4731.8999,4716.6001,4719.3999,2211
1778216400,4719.6001,4740.0000,4718.2998,4736.0000,2147
1778220000,4736.5000,4743.5000,4721.1001,4734.2998,3944
1778223600,4734.0000,4734.8999,4706.2002,4717.3999,6270
1778227200,4717.2002,4732.8999,4715.8999,4724.7998,2612
1778230800,4725.3999,4732.5000,4716.8999,4721.6001,3270
1778234400,4721.3999,4737.7998,4720.7002,4729.3999,2592
1778238000,4730.1001,4737.0000,4723.2002,4727.5000,3506
1778241600,4727.5000,4741.6001,4709.6001,4734.1001,10610
1778245200,4733.3999,4758.6001,4725.7002,4757.7998,13327
1778248800,4757.7998,4760.3999,4723.1001,4725.7002,13223
1778252400,4725.7998,4730.7998,4711.5000,4716.6001,10420
1778256000,4716.3999,4729.8999,4715.0000,4721.8999,4564
1778259600,4721.8999,4732.1001,4721.7002,4730.3999,10898
1778263200,4730.3999,4738.6001,4729.2998,4731.8999,3024
1778266800,4731.5000,4736.3999,4730.6001,4733.3999,1986
1778270400,4733.7998,4733.8999,4723.2998,4730.7002,2075
1778450400,4696.7998,4704.5000,4690.0000,4700.1001,2147
1778454000,4700.0000,4707.5000,4697.2998,4700.2998,1740
1778457600,4699.8999,4702.1001,4678.3999,4692.5000,5051
1778461200,4692.0000,4714.1001,4683.5000,4694.2002,6290
1778464800,4694.7002,4709.0000,4684.7002,4690.0000,5125
1778468400,4689.6001,4698.2998,4683.1001,4687.0000,2809
1778472000,4686.3999,4687.7002,4675.8999,4679.7998,2618
1778475600,4679.7998,4688.7998,4655.1001,4659.6001,6147
1778479200,4659.5000,4688.7002,4656.6001,4686.7002,5518
1778482800,4686.8999,4688.6001,4672.7998,4676.3999,3301
1778486400,4676.2998,4687.5000,4672.7998,4675.8999,3633
1778490000,4675.6001,4678.3999,4658.7002,4665.2998,6450
1778493600,4665.0000,4675.8999,4664.5000,4672.2002,2995
1778497200,4672.6001,4686.0000,4672.6001,4683.2998,3770
1778500800,4682.8999,4710.2002,4675.8999,4708.7002,11000
1778504400,4708.8999,4758.3999,4707.2998,4745.7002,21316
1778508000,4745.7002,4748.5000,4724.6001,4735.3999,13139
1778511600,4735.2998,4748.1001,4732.2002,4741.7998,5462
1778515200,4742.0000,4743.2002,4716.7998,4726.1001,7320
1778518800,4726.0000,4734.2002,4725.3999,4733.0000,9394
1778522400,4733.1001,4738.7998,4730.1001,4733.7998,2600
1778526000,4734.2002,4746.5000,4731.7998,4743.5000,4586
1778529600,4743.7002,4748.5000,4739.5000,4745.6001,1702
1778536800,4745.2998,4766.7998,4745.2002,4760.7002,0
1778540400,4760.5000,4780.2998,4755.2002,4777.2002,5329
1778544000,4776.7002,4783.3999,4757.7998,4759.2998,4961
1778547600,4758.8999,4765.6001,4729.7998,4736.6001,5516
1778551200,4736.2998,4743.3999,4731.1001,4739.7998,2971
1778554800,4739.5000,4742.3999,4726.7998,4729.0000,2596
1778558400,4729.1001,4739.6001,4720.1001,4723.1001,2574
1778562000,4722.5000,4731.0000,4717.5000,4723.2002,3936
1778565600,4722.6001,4722.6001,4701.6001,4705.3999,6639
1778569200,4705.0000,4711.7002,4692.3999,4707.7998,5043
1778572800,4707.5000,4714.7998,4704.6001,4710.8999,2657
1778576400,4710.7002,4713.2998,4702.2002,4707.6001,3690
1778580000,4708.0000,4716.7002,4692.7998,4701.8999,4698
1778583600,4702.3999,4717.2002,4694.7002,4714.6001,3913
